FILE,ISSUES,BUGS,SUPPORT_BUGS,P1,P2,P3,P4,MAX_COMPLEXITY,HAL_VOLUME,COVERAGE,LINES,LINES_COVERED
"b833cf678fc90c58a7b8fea823b6c2f656e382faddaa60288cd2e79e.py",3,1,0,1,0,0,0,-1,-1,0.0,0,0
"ad1e873376e3ce16a9cff4ba4a9ad632342820a3a36eaa16d810c6a1.py",1,1,1,0,1,0,0,-1,-1,0.7778,45,35
"b72a2605e385191a5fca27f7c75b71b3ed8b298ad1f69596033c0a67.py",3,2,2,0,1,1,0,7,404.259108776295,0.8977,88,79
"6d654d4616db74f90b979600864f5adfe926d31ef556e9b48775490c.py",3,1,1,0,1,0,0,19,479.72777613085157,0.4651,172,80
"3bff9769765b06a7dac4bf06ba6625857c54944189b55a16f3d08241.js",2,1,0,0,1,0,0,-1,-1,0.0,0,0
"07694d4678e5338355f9b61c9ab8c3022b79295117f1507119a0a4d1.js",2,1,0,0,1,0,0,-1,-1,0.0,0,0
"6310e3f4407f48159cbc54e19522e9077dd9f8d0ff4e919a0246d3f0.js",2,1,0,0,1,0,0,-1,-1,0.0,0,0
"6c5c3602c93049781f3b59fb5824bfe57c01e6ff7f8890fe89a4f966.js",2,1,0,0,1,0,0,-1,-1,0.0,0,0
"e4fc6e7bb7bbd8538c92e3b87e6d13bed41d00701c9a6aaced60de5f.js",2,1,0,0,1,0,0,-1,-1,0.0,0,0
"18960f6b6f799ec57a1f76b543b447c41c0f01226d5d578e0f1f7393.js",2,1,0,0,1,0,0,-1,-1,0.0,0,0
"297d26c3db2a7bee510171def6858fd37a9c6ef89b0120df2e7ea0bc.js",2,1,0,0,1,0,0,-1,-1,0.0,0,0
"aa00923ecbfd8d68b1f3d0a8fbd962ba2c10ee177560a16a69bdeb2b.js",2,1,0,0,1,0,0,-1,-1,0.0,0,0
"6ccfacbf703d20667b652d9b51e9f8fa90d3c0ee648e0e75af69c66c.js",2,1,0,0,1,0,0,-1,-1,0.0,0,0
"1642af9395eb4932184fde9feeb739f87a6f8d8b6c22bdf67ac2fd6d.py",9,3,1,1,1,1,0,5,336.9372793194778,0.04564,241,11
"3664d42e8c0cd211f7fa0e4587e714e46e3c7a2ec7cb6ad83f7ea62c.py",2,0,0,0,0,0,0,9,173.06477719407374,0.3426,108,37
"4bc8bf8a049af2291c1cf8cb4d1b5da979684b351a5a158c57f7b408.py",7,4,1,0,4,0,0,8,89.85848369899593,0.6735,98,66
"1b1b496895963a8bf39845cf00753cf5e312d9dbd5e228ecab5167f3.py",3,2,1,0,1,1,0,2,4.754887502163469,0.1364,22,3
"d283e2975244a86dc6ceae71fb812470ec74b421c7bd5aa8bc34e790.py",1,1,0,0,1,0,0,5,36.541209043760986,0.04878,41,2
"639657c1ef246dc2c241a50838f4bb2211f3005e257cce2844709d61.js",2,1,0,0,0,1,0,-1,-1,0.0,0,0
"b0618545a0679e09550750f11537767969097b70f3521388f205e58c.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"ec7a794847486ad0d87a434d027ce647a1936c4759670cc22fcf1bbc.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"bf72f3954a3bf3081b60c398a7461b1522d4fc1cc9a12288d45821b4.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"f7da0bbc16c4b59b2291094955d5100484bd2445ee79361785d885ea.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"b7120282e1fd7783578d765920d8ca991d62689696b08881605c93c4.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"06658d191319bfa4ddbf39475a49e0f46709d8f9d425c0aa0ff5b1f6.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"5bf251f75b692fcdd6e8354bf29777ad24e3df1158f81e420adaa196.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"009297f67dd005d179aac88706744da0598cf5c60b67c486320ca7a2.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"82691644a3ae1ee23b8b55c5ed7c16398ba617aa6311da2f2725fdb6.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"fe09f578f635abc3f2f2aea799f136af05160fd803e082a993cac446.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"9298da3b273ee1d82c194edc52fce0c1ba17745e8a2b272a73da5b3b.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"077781804e40bd1e0476b81789655401c6bac979a053925c56f466d7.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"23ffab4b1eb8e0dd2635d1d0dde85e2f35c932a5c76afdcc246e49f1.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"f48e5b8dc46b687644fd0e60c159472dcf25eff7c029b4333e406180.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"23f02c377d29f8a659d5ef28b3d9c4bb71d2a3bd129065e743086e17.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"d1f5647ff8f0037b95c6821df0fce7566240f313cfd5502d71e117fe.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"84e7a16b685970ddef8b0d1e048a36f7f2b9beef3571d4f3783df0fa.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"d79b4b9151fe72bcc766fa5baf86ccd4728ad653e05a4608a7a698f9.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"7c868be5662b4d18f2bd9b3899547586f0b6495527900fd79724da98.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"7e681f4eed3a8688c8c62491c51412dd5dfa0dc1dc6e9e7d6ddc7c7f.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"4baf8a9f1cac79660e5c29f53d8df9f6e8fd3767d5bc990ad5cad186.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"f8328b3114aa702c498fab83ca6baffaf2aaeb6756cd1b55bf89f4f3.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"2dabc73f0673bd3c4d36e77a7e95bb459ef8db2e38275dd3cbac7760.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"b8ab20718828591f5713fd25fea5107bca2c0a4ccf13f40585d2b77b.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"689230b69c6625a32914e41841a301bbd4a3090caa67b3790c63c1f3.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"97350e74af7b6d0fc0e23bce62d79bb405d2e6d7d99e22a653294230.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"b632bc3558db09474a81439da14b0c45197f40d581641b30e2c23146.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"5f2178f9c790271d4f6616cc48ff692ec9747a9d59123ed438d229d8.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"92bd0a54f3b8c4cb94f73a547b6ede9cc19b7f8369af836630c50692.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"34b3525004772db3190b7843451038eafab8474f4a3667fabea9168a.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"5a6c9ae1d46a20176c47d0fbc0b444bbc4a6bdc92868d72c16631ef6.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"018b7337c40f6f6d3d5cc6d36dc33a202193b7e82d415fc9e034abc1.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"736a64ef4e0091becd4dd8e752a6bf1fa2912befc20960960d8772a7.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"3d653166cb43a7acaa0ea062e5feb67bc5b6a7083741822411ace431.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"c7ea2320410b49eb460f6ade2e0f4251af3db12399738a93d57dcd66.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"9165104ed0ea1c58937ea9da596957b5a4311fe5e317547eb3020938.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"4f97ba264452fb6ca8d93cf6d0f4907e9af21d9aa010658c2be01fba.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"b9395549ab2debc93053793912ec1335ccb799ddc1a256f7e9260a98.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"5f754f0d75dbd701bf0306c642100b1dc39649024bdebb6dc122a2c7.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"fb93e460d5bcd1ce2b813397027ab324dcf0b4a278ba937350c5a5af.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"99259968cf7de44e7d929fd945df5e1e8f2a75a16409b24487419dc2.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"cb4d738a9ae481dd7e4285b869040ebd06b51303130dfd2ffa2a480a.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"4144235b5b15393c2f5b6fbf8e8155b29b6e8579620ac64e7d636938.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"cb21062aa85116e041a7b46312bc631f51cf2051bb3f75b8ea0ce2d7.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"5c0d99c8e28301a7941550a6feb241b75a06eb35efac3b9544ee975e.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"44667fe2261c06744522c8fc7493ef27480c1d1430a2ff7cff5d66fa.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"10dd1964df760fc2f99737f3324de89c053b0168639e0361e461c95b.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"59ee762369d41d5b86826d0517da11c72a97cc0939c725b79a083a96.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"f676e6b1805b8df6c9aa1d14906aece86c72f3928dca53c9dd938e38.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"2e7bb4797a9a1671f1b92104ea4ac11fea3ecb9c9a3ecc7542db79bb.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"60b4496fa8ae7e16a3238c8068803851e1fe0ad6a8a14d293e045e46.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"c9486de230aa067dabc479836766010d960310a095bdf248a97def40.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"289b27d002427534dc27249820e6f723823da3b4e008ed0a47652b29.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"5535f566aa81e3e982a2147a29000dfbc94ecf7a9ceec754395c00ca.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"859c19e6380907da9b4d09a55f52d919e8084fbeeffd8bdffebd2905.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"3ff97bd3b1df908d62720db4ccbc7e760591c5904a4cc690c26c8736.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"0312f58131db69a8f283828bb47ce4eaf5dbf67ec5f477661ca7305e.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"c224898189e3b714214112310e97aa2696a46476d601df3169ef8fc7.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"51dc5f6b37920b29bf6fc986338c04b6568175d9ad790918a8b8472a.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"d911d37e59f13878a8281859235a89de95d66fe73253aea753d9d7e7.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"f416fda231b9bac0b3f718afc25cf4c2da155c0c663466cf837f4481.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"38a8c12e3db2f54d5277c5ce8267eea1b861645f9130152378b90283.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"5bb5d563dca87ab6ee7a056775683f9e3ea32c17bf2c43ccc4660724.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"4b8eb74ceb1c341d97abf644cc5aa0c29977bc0b266ed629a2c4c8d6.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"06156180d0069654bfa02976b265e93bfc4e56227057bb899d7548e0.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"c20d1376bfe231f3ff0f008911ea0de7c7c9327a6b10797f2c4a9826.py",1,1,0,0,1,0,0,-1,-1,0.0,0,0
"803e4b40ee3010f3938e5edeeeacf46a4bf0a925060a999234f8ff07.py",1,1,0,0,0,1,0,1,0,1.0,12,12
"c93267299a33cf724563246e6b760cc12e0576d292e213d3beba837c.py",1,1,1,1,0,0,0,-1,-1,0.7812,32,25
"bedd5ca992fed37d85251aebdc99950a99f705d845611ba63d7d8826.py",4,3,3,0,2,1,0,25,1930.631587998496,0.1354,539,73
"6f5bbaf80063f7521a54af47fc59aabd626f13f57233e0dc82a41b5f.py",2,2,2,0,2,0,0,5,267.64430318562285,0.4211,19,8
"cbbc7ce1c8e2c5ced00ab648f5620a979807ebd6fd53251a99996a0f.py",2,2,2,0,2,0,0,3,4.754887502163469,0.2778,18,5
"0f0bfb6750ee426447460ad3eaac25053b86e78a72c98986b40607c0.py",2,2,2,0,2,0,0,9,206.71626164847697,0.3725,153,57
"2b5f02d35903c87b04f11e053fc66ce9f937a3547edb9a7ee6d41fcd.py",4,2,0,0,2,0,0,15,493.50100475152016,0.4135,133,55
"f5bfb155971c97c2e5bd1890664f7541c492d46c63aa883026d0ca42.py",5,2,1,0,1,1,0,9,220.81007680238335,0.2,195,39
"1747722847747d9e893e54f3a2c446673fe5fe8c0ad80e5da10197e1.py",4,2,2,0,1,1,0,6,270.8915750127054,0.9371,143,134
"e3297fa832f223965d0278226e0f35d7e14c7c773b838ec4f15de904.py",9,3,3,0,2,1,0,8,213.03044134663566,0.4113,124,51
"3b462e29ee7629548dc4772fe7e12e81044a297a7c88390777f9807b.py",4,0,0,0,0,0,0,1,0,0.0,131,0
"286b4c2992af8a22920a187c5658b2340437aa40013f40a23ca6ab4e.py",1,0,0,0,0,0,0,11,30,0.3333,15,5
"3f65cd157bbf3a3fca360ab9637635ff60d9017809da21ca1cce8d31.py",1,0,0,0,0,0,0,4,11.60964047443681,0.75,16,12
"45e717e6b8c32f3559b4e9bb4528b73f69c35a583ec511edc5e8e376.js",2,0,0,0,0,0,0,-1,-1,0.0,0,0
"a8773ca79cbb4c3d9887ed281c0b273ea5a2655d0810162d2076c3ff.py",1,0,0,0,0,0,0,12,121.01398665684616,0.4222,45,19
"02677d4cb091656504bf825b66801774f6bca865b3a93e8ef5095f24.py",1,0,0,0,0,0,0,2,0,0.7143,7,5
"462e8f5aed25d2706c44360a29b3a080fd7fdbb9be55bf496ac8d634.py",10,2,1,1,1,0,0,7,76.14709844115208,0.3704,81,30
"e971700045f61fcad3c5d1ffca860896239995e9e3c6b5edc6970ad8.py",7,4,0,1,1,2,0,3,157.89111045234063,0.9189,74,68
"4e9892d118657fe3571209a009c6b24c25ebc502f5fd12502e194dd8.py",18,10,5,2,5,3,0,15,1353.7505567392698,0.7288,365,266
"0b2b7eb2c0e2b72ad17546b3e736ff490109ebea1fbe57e72c2209c7.py",3,2,0,1,0,1,0,6,232.84722658818316,1.0,67,67
"4dbea06e42e23dd902febbabad7ba11fcb2e27631bf6888f53d19f87.py",10,4,1,0,3,1,0,29,531.8850936442687,0.3421,266,91
"aba51c6bc8b961e7c3689300c6f150508d2f510f85785dad033e93ca.py",7,1,1,0,0,1,0,1,0,1.0,45,45
"30dff5cc8ea280605f1bfe040012032e9c88e5f4e9ef61248051641e.py",6,3,2,1,0,2,0,12,633.4239533089823,0.4825,114,55
"bd7dd825814b14a09293a9ff137622418c3c75e3b6d182d0c26b6750.py",2,1,1,0,0,1,0,6,729.0827503317319,0.296,125,37
"e6708b20de7d9d4c123cec4c654ec3681a46b6cda5ae8003f2042aca.py",10,3,1,0,2,1,0,5,64.52932501298082,0.9167,72,66
"cf7608cd1137e652bb850156bac71917ef48f48caaa909518f40017a.py",2,1,1,0,0,1,0,30,1029.586403381192,0.6429,252,162
"3f3a7bc1892176eec5d285bdad8d951a8c66f35981af9f37d4cc3512.py",2,1,1,0,0,1,0,2,4.754887502163469,0.3939,33,13
"29b3c229348cff9caddcf598c6a548c016ad34c86d4aa51c0cd4b26c.py",2,1,1,0,0,1,0,12,693.2603505945619,0.7647,85,65
"c33d19867feb637f50cf394c87a5ada042ab558f3d3064692d4c32bd.py",2,1,1,0,0,1,0,-1,-1,0.0,0,0
"81868af76fb1ed1229320ac924a90b07e80b3b9b016abcc7abac4390.py",2,1,1,0,0,1,0,-1,0,1.0,3,3
"02ed710bda22d6dfbe3fe30e1b3435a58a1f513cb2c52901414f0934.py",2,1,1,0,0,1,0,3,0,0.0,24,0
"53cbdf4b536a964136911f1ba813f25aba2a0f6b889423d8e46e274f.py",2,1,1,0,0,1,0,1,0,1.0,8,8
"a20ce3765fcd8682c15a326c09ee5f500b9391841d51a0b70563d806.py",2,1,1,0,0,1,0,3,4.754887502163469,0.75,16,12
"683c0fc32e5f8a23fa0546a314e7a82dd727f1e2a9672a257fc84cd1.py",2,1,1,0,0,1,0,4,76,1.0,52,52
"66f15614bf10acbdc055067c612a065eb89b48004550de86b64cb874.py",4,1,1,0,0,1,0,3,24,0.3654,52,19
"f3f31def2112866addfc87423ec32a4b78079de4ccb2cad67b07434a.py",3,2,1,0,1,1,0,1,0,0.0,30,0
"45706902fdcc094ea62e75c4d7d2c59f8f6842383d1f6f21e861d8bd.py",2,1,1,0,0,1,0,-1,0,1.0,3,3
"a9a04f7350bdd9de32d382ee53cc0252914de29e95df817b6c62f4d5.py",2,1,1,0,0,1,0,-1,0,0.7778,9,7
"67d76d3a36a0b75f99743b84082eaa06e93556b77d653e978d90bca4.py",3,1,1,0,0,1,0,1,0,0.6923,13,9
"f454fbd163321460a27615a9c95a8b0db1bcbaa327eb7eb989ef5f30.py",3,1,1,0,0,1,0,1,0,0.0625,16,1
"31dcdd2687c230fefcebe7d3dda60a71bda5a39173f101b46dd8d39d.py",2,1,1,0,0,1,0,7,174.22857502740396,0.0,79,0
"49022a65f2ab15a68bd00b25c35d1403fb192cf16540598242f39dc5.py",2,1,1,0,0,1,0,3,22.458839376460833,0.0,50,0
"7eb424a0d9faf174964ea5b58c03783f63c1e185256f8ec8b71985fa.py",2,1,1,0,0,1,0,6,4.754887502163469,0.0,0,0
"32c9ab2c917500551e899670fa81b0e90db12c53757776ba2e449456.py",2,1,1,0,0,1,0,6,78.13781191217038,0.0,0,0
"fe612320a2c84cec973f85d4c414404c05e0b0002fd0ffd885db1b9c.py",2,1,1,0,0,1,0,33,762,0.383,94,36
"edb58f93d59a67eb6367243885febd6012f7778ae3fc218975e0c468.py",3,1,1,0,0,1,0,4,129.32351694048162,0.4483,87,39
"8b8c7082d2352412a0ff52ed2a72d152626c3fdd4bcf6684790aec0c.py",8,1,1,0,0,1,0,1,0,0.0,32,0
"86f8b84d0c496ed98e3e62ddab636e4f58e7e1b9ac86fadee04ab53a.py",2,1,1,0,0,1,0,1,13.931568569324174,0.8636,22,19
"17719112550cde26b54a41edb3cabc353e2425f82a1b4523928a0b02.py",8,2,1,1,0,1,0,5,104.2481250360578,0.1731,104,18
"45b3351fd190a1861cae3d195c21f96872ca469e8df02895a54b4ada.py",2,1,1,0,0,1,0,2,4.754887502163469,1.0,11,11
"474fa1ee9dfbf9a1e0c5d36b1e83c63a1d16526113d3b377bdd95a31.py",2,1,1,0,0,1,0,6,34.86917501586544,0.0,63,0
"3f8f71ea4c0b2345b917c939909c496ac0af49158625bf6dbc4aaf14.py",2,1,1,0,0,1,0,-1,-1,0.0,0,0
"3ac2a59a8f528c3bd806571dc10df04fe0c1cb8e1d3dc337ff80051d.py",2,1,1,0,0,1,0,8,262.3084942066396,0.9178,146,134
"5d2f3016309dcbd9fd3a13105aca85f5524a65d34bdc8dc0c562058e.py",2,1,1,0,0,1,0,2,0,0.0,20,0
"a953d8c3444771fb9806bb35d930d144748ced2af9ff2130205c5f78.py",5,2,1,0,0,2,0,1,0,0.6923,13,9
"41468c3c71a6c19fb6b0bcda9012189caa1b7e34f4afeb8cddac15ab.py",4,3,3,0,0,2,1,-1,0,1.0,11,11
"3f1ad9a98e2b64a4a9071e55c7d5e6f0c010d3920fad15aa74c45eed.py",2,1,1,0,0,1,0,2,0,0.2353,17,4
"38fabe7c026ad781b1a441fdeb08867804df4863c8e403e0ccefdd80.py",2,1,1,0,0,1,0,4,142.13383752235586,0.28,75,21
"05a3da46e003481e55173c11d241fd0d1caccae4f91116a6b6a7d1b5.py",2,1,1,0,0,1,0,1,0,1.0,9,9
"0a82f881304c0c2e14b7a03d68d724a569b79f95932d41af3aaa49f4.py",4,2,2,0,0,1,1,27,850.4685414520322,0.7054,224,158
"fb89f66c6d903024e5c8041f304d7471e5c91af1e0e0f7ce7b50cdac.py",2,1,1,0,0,1,0,1,0,0.0,10,0
"e19db5136993ef413846238038c8d8f6b1c9fe8c806dad84adda3e77.py",2,1,1,0,0,1,0,1,0,1.0,10,10
"8e9b23a7e6185c122f03489fe920887ef58c93286b2d6253e7769d33.py",1,1,1,0,0,1,0,-1,-1,0.0,0,0
"a74bec00431b0815cd340322f7e669fab93cd3eb79bdae49eb3cbb35.py",1,0,0,0,0,0,0,-1,-1,0.0,0,0
"fd55161210084021b58c1e0e646581c95966faa78b1305177f5063aa.py",2,0,0,0,0,0,0,-1,-1,0.0,0,0
"1ad450999117ea1493e67e6bd1db976f44da7e49c829d73ec5b84801.py",1,0,0,0,0,0,0,-1,-1,0.0,0,0
"907a4ff4db609d0cf6520e881a544bd27ced4e511e257945d2b6b05c.js",2,1,0,0,0,1,0,-1,-1,0.0,0,0
"c78551caccc3ac1c714df265bc02fa4c2c253c5d1621cf51cb4a3eba.js",2,1,0,0,0,1,0,-1,-1,0.0,0,0
"1fcd38d346cfaf520293fe4c00b3f9b545807a7108159caddd1fe9cb.js",1,0,0,0,0,0,0,-1,-1,0.0,0,0
"21b7ea99462644ac9b620de073b6ed7d1cc15032a02b98e95fe54d36.js",1,0,0,0,0,0,0,-1,-1,0.0,0,0
"b2ca5b077b6a61d772271ea87497cd1fe99455c3b67d9dc407adc310.js",1,0,0,0,0,0,0,-1,-1,0.0,0,0
"0f103238ead8cacbc83d5c262617912a1075cc87534bd095c17caa37.js",2,1,0,0,1,0,0,-1,-1,0.0,0,0
"3ac2efe0ea70c7a8d96cf24a2b342888f3b0318e733a32631eb56404.js",1,0,0,0,0,0,0,-1,-1,0.0,0,0
"0f8e72ece12f137659c012f956b41484fb38e8ae0b2ec667508d470a.js",1,0,0,0,0,0,0,-1,-1,0.0,0,0
"bdd3f7fb6c2ff4332730bbfb860f16c342c117e8501f24f476d60d09.js",1,0,0,0,0,0,0,-1,-1,0.0,0,0
"4228531f87d951a5869733721517543aaba3c8ee42732def18d61809.js",1,0,0,0,0,0,0,-1,-1,0.0,0,0
"23aa9a1525a8898575d310c27b2a3e97f20779d6b171d73b5ef50e03.js",1,0,0,0,0,0,0,-1,-1,0.0,0,0
"e885f692bb7fbf6a5fff244141ca7aee929ad9a97af01da8f4f6badf.js",1,0,0,0,0,0,0,-1,-1,0.0,0,0
"a33e02776844882393711765c514bce5247e37a65ce18fb16018a680.js",1,0,0,0,0,0,0,-1,-1,0.0,0,0
"a69b01ba254ec422c50d5246337dcafbe3ad686e1653b5db992c79fe.js",1,0,0,0,0,0,0,-1,-1,0.0,0,0
"f5f6973be270cbadf656ccc5bac954c6a18c4736f746429309b40886.js",1,0,0,0,0,0,0,-1,-1,0.0,0,0
"d0dde4c336b8d7aef12f96676de912c05e6f174cf4ebca85ff64d8e2.js",1,0,0,0,0,0,0,-1,-1,0.0,0,0
"02502bd5a1878a26b4b8de56c8f7442e11095d66b7fe75a7aad07c7f.js",2,0,0,0,0,0,0,-1,-1,0.0,0,0
"482444d74b116ea7410fbfad038f9aeaa2e6b756b7c003a019f97295.js",1,0,0,0,0,0,0,-1,-1,0.0,0,0
"ed6bc38cf2ed1ded528d8f661b57be0c26279ab800d7c88fcf3c032f.js",1,0,0,0,0,0,0,-1,-1,0.0,0,0
"55a15170502ff155818c22a58edc34b96d2ade3cfcca6d6ade843747.js",2,0,0,0,0,0,0,-1,-1,0.0,0,0
"b5ea212ff98ac23037df69fb61cfc12b622bb15d3533c0173cd324d0.js",1,0,0,0,0,0,0,-1,-1,0.0,0,0
"c2e2a6bda6d4c7cd07687879fc6ce5cea26d7d04a3ab68ec5acdd562.py",9,1,0,0,1,0,0,5,2,0.6818,22,15
"902393c5dd8db668514ace0a237b0e48c619ac81ff638cd7684ddb2a.py",14,4,0,0,4,0,0,11,408.4146246219477,0.7479,119,89
"e8ce7543b09e150a135397602492e33a0e1dfdad00100710f803a5c4.py",4,1,0,0,1,0,0,5,2,0.6818,22,15
"e6a17ef221a1b73aee5374f5fec3d09da45ed56aa57122e0861cedeb.py",7,4,0,1,3,0,0,11,298.4445615086154,0.7524,105,79
"46c6598448db4e541257f5f1ed3127a7e752722c51f9b4c07e410c57.py",2,0,0,0,0,0,0,-1,0,1.0,0,0
"6fc390a3277fbb99e4cae5cf3f15c5853b33765c5aa3d0d93ddd92b0.py",2,0,0,0,0,0,0,-1,0,1.0,0,0
"e86b2394f4d7277e3131697bf878b318aceb50314f84f521ef7660bc.py",2,0,0,0,0,0,0,2,0,1.0,5,5
"1c75d9b7392991812f1d75008809612b25265045734b7d38e819b8b3.py",2,0,0,0,0,0,0,1,0,1.0,6,6
"da28eb55928eb16eeab570bc430fec74d461bf891534db48065bbd71.py",2,0,0,0,0,0,0,6,217.1368500605771,0.8942,104,93
"da7dc4bc068f07ea3e736d89a1f0aa1f9a54ca00b196e57dd26fef3e.py",2,0,0,0,0,0,0,-1,0,1.0,0,0
"0fbf1d8f795b4480aed76ef36778d13004f76b15011cb8e6dc2da695.py",2,0,0,0,0,0,0,7,39.863137138648355,0.9474,19,18
"f5f89191788f5a3ecdcc3c0f6b2deada28f27d062c1266ed24af5ee9.py",2,0,0,0,0,0,0,1,0,1.0,3,3
"22598b25e04ac658b915ac180678b03068e0f6e37c9f42fbaed95806.py",1,0,0,0,0,0,0,3,156.0801066523054,0.7755,49,38
"44fe7aa2054525b3894f49c9030928cadae4f8a6b8c5b1780e90025e.py",2,1,1,1,0,0,0,7,39.863137138648355,0.3333,21,7
"7eb65d9355915d987cd8e40b660ad95e397227dfbfad2751fadfceca.py",3,2,2,0,1,1,0,2,13.931568569324174,1.0,50,50
"3e0bbc5e3b14a228c0105e0fbfdd4e7eb63b7447f761af0e9acedda5.py",8,3,1,2,1,0,0,27,649.0715433789816,0.4643,168,78
"d5e8035a2953ae3e502c909677c2587352e230604339771b4a9fdb8c.py",1,0,0,0,0,0,0,1,0,1.0,12,12
"9e573e1ae0ab5a3db1c9210d5a0c2c5ac17e1fb3a903b33e0c2d6d95.py",1,0,0,0,0,0,0,1,0,1.0,42,42
"9dc479c4ff750a981c5016f672c00ba50dc9db4f6a8464626d5dbc93.py",1,0,0,0,0,0,0,7,4.754887502163469,0.3871,31,12
"2e77f37d352ff8e6c9dce5fd6e235e51d74b82da32d140b52ad0ec8c.py",3,1,1,0,0,1,0,7,155.11451069865606,0.9474,76,72
"eaab748a0c876e1b41033e67fdd57c1719d2666e9be7163db68a2f50.py",11,2,1,0,1,1,0,16,306.5533286940104,0.3457,81,28
"2a93cf2bbae1c27f6488e6030ed30022939d4851fcb0f77b3372b5c2.py",6,0,0,0,0,0,0,1,0,1.0,75,75
"7b47205766ab618fbb8804868f945c6e12a0d2651ff1e7a4428ff635.py",2,1,1,0,0,1,0,4,24,0.9787,47,46
"8e9772a93103cd001c8ad44c91b739e05af649cbd6479dda9d4cfecb.py",2,1,1,0,0,1,0,-1,0,0.0,8,0
"0285f83243d047ecb531a9fb81c02ea6b924db1258e8ac718159c8d5.py",6,4,3,0,3,1,0,37,2123.4748944928906,0.5625,288,162
"a5df1ad806e6ad971578f7616d1489c1d2c564b2926c5e2b49427b13.py",2,1,1,1,0,0,0,-1,0,1.0,12,12
"cfd349a868fb3a64777d45d27b777bcf2b72ee25457ca0418bff8cc3.py",2,0,0,0,0,0,0,12,415.2084415539646,0.7363,91,67
